id,v024_label,v024_nfhs3,state,nfhs5s_urban,nfhs5s_rural,nfhs5s_total,nfhs4s_total,nfhs3s_total,nfhs3s_urban,nfhs3s_rural,nfhs4s_urban,nfhs4s_rural
S112,uttar pradesh,uttar pradesh,Uttar Pradesh,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA
S113,uttar pradesh,uttar pradesh,Uttar Pradesh,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA
S114,uttar pradesh,uttar pradesh,Uttar Pradesh,1,1.2,1.1,NA,NA,NA,NA,NA,NA
S115,uttar pradesh,uttar pradesh,Uttar Pradesh,18.3,11.5,13.1,17.5,NA,NA,NA,NA,NA
S116,uttar pradesh,uttar pradesh,Uttar Pradesh,25.5,20.8,22.1,26.2,NA,NA,NA,NA,NA
S117,uttar pradesh,uttar pradesh,Uttar Pradesh,71.4,62.5,64.6,47.4,NA,NA,NA,NA,NA
S118,uttar pradesh,uttar pradesh,Uttar Pradesh,80.7,77.3,78.2,73.1,NA,NA,NA,NA,NA
S119,uttar pradesh,uttar pradesh,Uttar Pradesh,90.1,86.8,87.6,81.7,NA,NA,NA,NA,NA
S120,uttar pradesh,uttar pradesh,Uttar Pradesh,17.7,14.8,15.5,16.6,NA,NA,NA,NA,NA
S121,uttar pradesh,uttar pradesh,Uttar Pradesh,46.8,53.5,51.9,34.2,NA,NA,NA,NA,NA
S122,uttar pradesh,uttar pradesh,Uttar Pradesh,79.8,74.1,75.4,54.6,NA,NA,NA,NA,NA
S123,uttar pradesh,uttar pradesh,Uttar Pradesh,59.9,42.4,46.5,37.1,NA,NA,NA,NA,NA
S124,uttar pradesh,uttar pradesh,Uttar Pradesh,86.7,68.4,72.6,47.1,NA,NA,NA,NA,NA
S125,uttar pradesh,uttar pradesh,Uttar Pradesh,32.7,35.5,34.8,36.7,NA,NA,NA,NA,NA
S126,uttar pradesh,uttar pradesh,Uttar Pradesh,3.1,3.8,3.7,4.3,NA,NA,NA,NA,NA
S127,uttar pradesh,uttar pradesh,Uttar Pradesh,0.6,0.7,0.7,1.1,NA,NA,NA,NA,NA
S128,uttar pradesh,uttar pradesh,Uttar Pradesh,6.5,9.1,8.4,7.5781742440683555,4.657853184565207,2.3754345307068365,7.59493670886076,5.847704972335659,8.197867364239217
S129,uttar pradesh,uttar pradesh,Uttar Pradesh,34.7,47.6,44.1,54.0837746585618,27.645113157786533,24.216027874564464,31.914893617021278,48.62924416944493,56.492690027536085
S130,uttar pradesh,uttar pradesh,Uttar Pradesh,0.3,0.3,0.3,0.14554472966254367,2.0854167716571155,2.320185614849188,1.7836593785960875,0.08700589527572611,0.16650789469812355
S131,uttar pradesh,uttar pradesh,Uttar Pradesh,13.2,15.1,14.6,22.30332997295552,41.46224579567782,41.63763066202091,41.24386252045827,21.62153065564209,22.604436888997057
S01,uttarakhand,uttaranchal,Uttarakhand,82.4,72,75.2,72.7,NA,NA,NA,NA,NA
S02,uttarakhand,uttaranchal,Uttarakhand,24.7,27.1,26.3,28.9,NA,NA,NA,NA,NA
S03,uttarakhand,uttaranchal,Uttarakhand,943,1052,1016,1015,NA,NA,NA,NA,NA
S04,uttarakhand,uttaranchal,Uttarakhand,1094,937,984,888,NA,NA,NA,NA,NA
S05,uttarakhand,uttaranchal,Uttarakhand,92.2,91.8,91.9,76.7,NA,NA,NA,NA,NA
S06,uttarakhand,uttaranchal,Uttarakhand,81.4,68.4,72.3,NA,NA,NA,NA,NA,NA
S07,uttarakhand,uttaranchal,Uttarakhand,99.7,99.6,99.6,97.8,28.815172747639988,73.66920152091255,20.3109226731274,99.38600158707064,96.95038741369986
S08,uttarakhand,uttaranchal,Uttarakhand,99.6,94.2,95.9,93.6,96.30658290138572,97.57834757834758,96.06537530266344,99.24923056029603,90.50073118954323
S09,uttarakhand,uttaranchal,Uttarakhand,81,77.7,78.8,66.2,16.569916634588104,47.14082052906701,10.765187506317597,75.24507560687597,61.357298928288394
S10,uttarakhand,uttaranchal,Uttarakhand,92.9,42.9,59.2,51,9.900209875881563,47.863247863247864,2.717391304347826,86.9288899601646,31.194441864287185
S11,uttarakhand,uttaranchal,Uttarakhand,95.4,92.2,93.2,95.3,NA,NA,NA,NA,NA
S12,uttarakhand,uttaranchal,Uttarakhand,61.6,62.9,62.5,19.5,0.9892598088664568,2.6701119724375535,0.6666666666666666,19.05594210324533,20.00958082943022
S13,uttarakhand,uttaranchal,Uttarakhand,35.8,32.2,33.2,NA,NA,NA,NA,NA,NA
S14,uttarakhand,uttaranchal,Uttarakhand,83.4,78,79.8,76.54378622952257,36.982278528358755,63.91478029294275,31.82210708117444,81.67369218094869,73.60366702399747
S15,uttarakhand,uttaranchal,Uttarakhand,87.5,90.1,89.3,90.23180218730488,69.73282822523508,82.1311475409836,66.05960264900662,92.4765574194551,88.70011571801976
S16,uttarakhand,uttaranchal,Uttarakhand,59.4,46,50.4,44.6,13.244353614629828,37.74966711051931,8.549222797927463,54.8417276056763,38.79256769220129
S17,uttarakhand,uttaranchal,Uttarakhand,62.2,58.7,59.8,53.6,34.063635940061765,51.80327868852459,28.807947019867548,60.477205681664216,48.13076820203951
S18,uttarakhand,uttaranchal,Uttarakhand,58.4,39.4,45.1,NA,NA,NA,NA,NA,NA
S19,uttarakhand,uttaranchal,Uttarakhand,82.1,71.2,74.6,NA,NA,NA,NA,NA,NA
S20,uttarakhand,uttaranchal,Uttarakhand,10,9.8,9.8,13.8,15.293452868205062,20.33898305084746,14.215686274509803,29.736679328067993,35.77708498754964
S21,uttarakhand,uttaranchal,Uttarakhand,21,13.8,16.7,17.1,NA,NA,NA,NA,NA
S22,uttarakhand,uttaranchal,Uttarakhand,1.8,1.9,1.9,2.1,NA,NA,NA,NA,NA
S23,uttarakhand,uttaranchal,Uttarakhand,2.1,2.6,2.5,2.8,NA,NA,NA,NA,NA
S24,uttarakhand,uttaranchal,Uttarakhand,17,21,19,23,NA,NA,NA,NA,NA
S25,uttarakhand,uttaranchal,Uttarakhand,36.2,30.6,32.4,27.9,NA,NA,NA,NA,NA
S26,uttarakhand,uttaranchal,Uttarakhand,38.3,39.5,39.1,39.7,NA,NA,NA,NA,NA
S27,uttarakhand,uttaranchal,Uttarakhand,46.2,45.3,45.6,46.5,NA,NA,NA,NA,NA
S28,uttarakhand,uttaranchal,Uttarakhand,73.5,69.5,70.8,53.4,NA,NA,NA,NA,NA
S29,uttarakhand,uttaranchal,Uttarakhand,59.5,57.1,57.8,49.3,NA,NA,NA,NA,NA
S30,uttarakhand,uttaranchal,Uttarakhand,17.8,29.8,26,27.4,NA,NA,NA,NA,NA
S31,uttarakhand,uttaranchal,Uttarakhand,0.2,0.9,0.7,0.7,NA,NA,NA,NA,NA
S32,uttarakhand,uttaranchal,Uttarakhand,2,1.3,1.5,1.6,NA,NA,NA,NA,NA
S33,uttarakhand,uttaranchal,Uttarakhand,2.6,2.7,2.7,3.2,NA,NA,NA,NA,NA
S34,uttarakhand,uttaranchal,Uttarakhand,35.4,21,25.6,16.1,NA,NA,NA,NA,NA
S35,uttarakhand,uttaranchal,Uttarakhand,0.6,0.3,0.4,0.2,NA,NA,NA,NA,NA
S36,uttarakhand,uttaranchal,Uttarakhand,6.5,9.9,8.8,15.5,NA,NA,NA,NA,NA
S37,uttarakhand,uttaranchal,Uttarakhand,2.3,3.6,3.2,5.2,NA,NA,NA,NA,NA
S38,uttarakhand,uttaranchal,Uttarakhand,20.3,20.1,20.2,15.2,NA,NA,NA,NA,NA
S39,uttarakhand,uttaranchal,Uttarakhand,62,60.3,60.7,45.4,NA,NA,NA,NA,NA
S40,uttarakhand,uttaranchal,Uttarakhand,74.6,66,68.8,53.5,NA,NA,NA,NA,NA
S41,uttarakhand,uttaranchal,Uttarakhand,71,57.3,61.8,30.9,NA,NA,NA,NA,NA
S42,uttarakhand,uttaranchal,Uttarakhand,95.2,92.8,93.6,91.4,NA,NA,NA,NA,NA
S43,uttarakhand,uttaranchal,Uttarakhand,52.1,43.8,46.6,24.9,NA,NA,NA,NA,NA
S44,uttarakhand,uttaranchal,Uttarakhand,28.7,23.2,25,7.2,NA,NA,NA,NA,NA
S45,uttarakhand,uttaranchal,Uttarakhand,97.5,96.9,97.1,93.4,NA,NA,NA,NA,NA
S46,uttarakhand,uttaranchal,Uttarakhand,84,75,78,54.8,NA,NA,NA,NA,NA
S47,uttarakhand,uttaranchal,Uttarakhand,3124,3447,3343,2618,NA,NA,NA,NA,NA
S48,uttarakhand,uttaranchal,Uttarakhand,7.7,1.7,3.1,2.4,NA,NA,NA,NA,NA
S49,uttarakhand,uttaranchal,Uttarakhand,84.1,76.4,78.9,NA,NA,NA,NA,NA,NA
S50,uttarakhand,uttaranchal,Uttarakhand,89.4,80.4,83.2,68.6,NA,NA,NA,NA,NA
S51,uttarakhand,uttaranchal,Uttarakhand,52.3,53.8,53.3,43.8,NA,NA,NA,NA,NA
S52,uttarakhand,uttaranchal,Uttarakhand,1.3,4.4,3.4,4.6,NA,NA,NA,NA,NA
S53,uttarakhand,uttaranchal,Uttarakhand,86.6,82.4,83.7,71.2,NA,NA,NA,NA,NA
S54,uttarakhand,uttaranchal,Uttarakhand,28.6,16.7,20.4,13.1,NA,NA,NA,NA,NA
S55,uttarakhand,uttaranchal,Uttarakhand,47,40.9,43.3,36.4,NA,NA,NA,NA,NA
S56,uttarakhand,uttaranchal,Uttarakhand,21.4,10.7,14,9.3,NA,NA,NA,NA,NA
S57,uttarakhand,uttaranchal,Uttarakhand,82,80.2,80.8,57.6,NA,NA,NA,NA,NA
S58,uttarakhand,uttaranchal,Uttarakhand,86,89.9,88.6,71,NA,NA,NA,NA,NA
S59,uttarakhand,uttaranchal,Uttarakhand,92.5,96.5,95.2,92.8,NA,NA,NA,NA,NA
S60,uttarakhand,uttaranchal,Uttarakhand,85.3,83.4,84,67.9,NA,NA,NA,NA,NA
S61,uttarakhand,uttaranchal,Uttarakhand,91.8,88.7,89.7,79.9,NA,NA,NA,NA,NA
S62,uttarakhand,uttaranchal,Uttarakhand,91.1,90.3,90.6,80.4,NA,NA,NA,NA,NA
S63,uttarakhand,uttaranchal,Uttarakhand,41,33.4,35.8,NA,NA,NA,NA,NA,NA
S64,uttarakhand,uttaranchal,Uttarakhand,38.5,29.4,32.3,NA,NA,NA,NA,NA,NA
S65,uttarakhand,uttaranchal,Uttarakhand,88.6,85.7,86.6,59.4,NA,NA,NA,NA,NA
S66,uttarakhand,uttaranchal,Uttarakhand,58.7,51.4,53.7,40.2,NA,NA,NA,NA,NA
S67,uttarakhand,uttaranchal,Uttarakhand,93.7,96,95.3,91,NA,NA,NA,NA,NA
S68,uttarakhand,uttaranchal,Uttarakhand,5.3,2,3,6.3,NA,NA,NA,NA,NA
S69,uttarakhand,uttaranchal,Uttarakhand,5.1,4.1,4.4,17,NA,NA,NA,NA,NA
S70,uttarakhand,uttaranchal,Uttarakhand,62.6,52,55.9,56,NA,NA,NA,NA,NA
S71,uttarakhand,uttaranchal,Uttarakhand,40.8,23.8,30.1,30.3,NA,NA,NA,NA,NA
S72,uttarakhand,uttaranchal,Uttarakhand,91.2,72.8,79.6,73.7,NA,NA,NA,NA,NA
S73,uttarakhand,uttaranchal,Uttarakhand,3,1.9,2.3,4.6,NA,NA,NA,NA,NA
S74,uttarakhand,uttaranchal,Uttarakhand,70.3,71.4,71,79,NA,NA,NA,NA,NA
S75,uttarakhand,uttaranchal,Uttarakhand,42.8,40.6,41.3,27.8,NA,NA,NA,NA,NA
S76,uttarakhand,uttaranchal,Uttarakhand,45,56.4,52.5,51.2,NA,NA,NA,NA,NA
S77,uttarakhand,uttaranchal,Uttarakhand,58.9,47,50.6,46.7,NA,NA,NA,NA,NA
S78,uttarakhand,uttaranchal,Uttarakhand,13.4,13.1,13.2,8.6,NA,NA,NA,NA,NA
S79,uttarakhand,uttaranchal,Uttarakhand,13.1,8.6,10.3,7.8,NA,NA,NA,NA,NA
S80,uttarakhand,uttaranchal,Uttarakhand,13.3,12.2,12.5,8.5,NA,NA,NA,NA,NA
S81,uttarakhand,uttaranchal,Uttarakhand,24.3,28.2,27,33.5,55.234670342107115,48.37712519319939,56.146408839779006,32.4767697765192,33.88481984706521
S82,uttarakhand,uttaranchal,Uttarakhand,17.4,11.3,13.2,19.5,27.259920351929047,25.0386398763524,27.55524861878453,18.779846605256832,20.023617744947426
S83,uttarakhand,uttaranchal,Uttarakhand,4.7,4.7,4.7,9,28.836173119638048,21.329211746522414,29.83425414364641,13.111180879634276,14.365634302235328
S84,uttarakhand,uttaranchal,Uttarakhand,21,20.9,21,26.6,55.58881370013653,47.75888717156106,56.62983425414364,25.727011350128187,26.885835803902946
S85,uttarakhand,uttaranchal,Uttarakhand,4.4,3.9,4.1,3.5,0.2735582158513806,0.7727975270479135,0.20718232044198895,3.3053326275882844,3.615032839874944
S86,uttarakhand,uttaranchal,Uttarakhand,11.6,14.9,13.9,18.4,44.63619890322615,31.997030438010395,47.0933072789448,15.3911962862267,19.980340342263414
S87,uttarakhand,uttaranchal,Uttarakhand,20.7,14.1,16.2,16.1,35.05053133393227,32.60135135135135,35.77512776831346,12.603918042975218,18.137452339521992
S88,uttarakhand,uttaranchal,Uttarakhand,39.1,25.4,29.7,20.4,4.577927639874172,12.546399406087602,3.0288226673180265,28.573033119732816,16.002738153231785
S89,uttarakhand,uttaranchal,Uttarakhand,31.4,25,27.1,17.7,6.343708559502424,8.783783783783782,5.621805792163544,24.275660650568252,13.91638950326739
S90,uttarakhand,uttaranchal,Uttarakhand,62.8,63,62.9,NA,NA,NA,NA,NA,NA
S91,uttarakhand,uttaranchal,Uttarakhand,60.4,53.9,56,NA,NA,NA,NA,NA,NA
S92,uttarakhand,uttaranchal,Uttarakhand,63.8,56.6,58.8,59.8,77.85748388181999,67.41767764298095,79.18518518518518,61.24503250969776,58.875477486043806
S93,uttarakhand,uttaranchal,Uttarakhand,45.6,41,42.4,45.1,NA,NA,NA,NA,NA
S94,uttarakhand,uttaranchal,Uttarakhand,51.9,44.3,46.4,46.5,NA,NA,NA,NA,NA
S95,uttarakhand,uttaranchal,Uttarakhand,45.8,41.1,42.6,45.2,NA,NA,NA,NA,NA
S96,uttarakhand,uttaranchal,Uttarakhand,41,40.9,40.9,46.4,NA,NA,NA,NA,NA
S97,uttarakhand,uttaranchal,Uttarakhand,14.2,15.6,15.1,15.6,NA,NA,NA,NA,NA
S98,uttarakhand,uttaranchal,Uttarakhand,31.2,26.3,27.6,22.2,NA,NA,NA,NA,NA
S99,uttarakhand,uttaranchal,Uttarakhand,4.4,4.1,4.2,4.0588578234075054,NA,NA,NA,3.580681876872005,4.329090265271061
S100,uttarakhand,uttaranchal,Uttarakhand,7.6,4.8,5.6,2.47727631320307,NA,NA,NA,2.9509114506422693,2.2096100270381025
S101,uttarakhand,uttaranchal,Uttarakhand,14,9.6,10.8,7.193942136607119,NA,NA,NA,7.353299176017493,7.10388932308318
S102,uttarakhand,uttaranchal,Uttarakhand,5.4,5.7,5.6,5.009276421964842,NA,NA,NA,4.5263601112761345,5.335169557358799
S103,uttarakhand,uttaranchal,Uttarakhand,9.7,6.6,7.6,5.228817643943442,NA,NA,NA,6.704591288979887,4.23290077456539
S104,uttarakhand,uttaranchal,Uttarakhand,16.3,13.3,14.3,10.561818138894125,NA,NA,NA,11.824814273952917,9.70827407211158
S105,uttarakhand,uttaranchal,Uttarakhand,14.3,13.4,13.7,8.888856926068547,NA,NA,NA,9.75010874818962,8.401549830999738
S106,uttarakhand,uttaranchal,Uttarakhand,6.1,6.3,6.3,2.9249222485830417,NA,NA,NA,3.0769590833285556,2.838897898468079
S107,uttarakhand,uttaranchal,Uttarakhand,25.4,22,22.9,13.130865161497299,NA,NA,NA,14.075766842967132,12.596227925678521
S108,uttarakhand,uttaranchal,Uttarakhand,21.2,19.6,20.1,18.58292196767056,NA,NA,NA,22.249663779021976,16.10501932335308
S109,uttarakhand,uttaranchal,Uttarakhand,10.2,9.2,9.5,4.880993883129102,NA,NA,NA,6.373473607274797,3.872409247144648
S110,uttarakhand,uttaranchal,Uttarakhand,34.8,30.5,31.8,21.88105123457876,NA,NA,NA,27.167443690533837,18.308624671857874
S111,uttarakhand,uttaranchal,Uttarakhand,0.9,0.2,0.4,NA,NA,NA,NA,NA,NA
S112,uttarakhand,uttaranchal,Uttarakhand,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA
S113,uttarakhand,uttaranchal,Uttarakhand,0,0.5,0.3,NA,NA,NA,NA,NA,NA
S114,uttarakhand,uttaranchal,Uttarakhand,0,0.5,0.4,NA,NA,NA,NA,NA,NA
S115,uttarakhand,uttaranchal,Uttarakhand,33.6,20.6,24.5,28.6,NA,NA,NA,NA,NA
S116,uttarakhand,uttaranchal,Uttarakhand,42.1,33.3,36.1,36.5,NA,NA,NA,NA,NA
S117,uttarakhand,uttaranchal,Uttarakhand,80.4,71,73.8,65.3,NA,NA,NA,NA,NA
S118,uttarakhand,uttaranchal,Uttarakhand,91.4,91.6,91.5,83.4,NA,NA,NA,NA,NA
S119,uttarakhand,uttaranchal,Uttarakhand,91.8,90.6,91,89.8,NA,NA,NA,NA,NA
S120,uttarakhand,uttaranchal,Uttarakhand,20.2,22.2,21.6,15.5,NA,NA,NA,NA,NA
S121,uttarakhand,uttaranchal,Uttarakhand,23.3,25.1,24.6,29.2,NA,NA,NA,NA,NA
S122,uttarakhand,uttaranchal,Uttarakhand,81.3,79.8,80.2,58.5,NA,NA,NA,NA,NA
S123,uttarakhand,uttaranchal,Uttarakhand,73.1,55.7,60.9,55.4,NA,NA,NA,NA,NA
S124,uttarakhand,uttaranchal,Uttarakhand,94.5,89.7,91.2,69.9,NA,NA,NA,NA,NA
S125,uttarakhand,uttaranchal,Uttarakhand,12.5,16.2,15.1,12.7,NA,NA,NA,NA,NA
S126,uttarakhand,uttaranchal,Uttarakhand,2.4,2,2.1,1.4,NA,NA,NA,NA,NA
S127,uttarakhand,uttaranchal,Uttarakhand,0,0.4,0.3,0.1,NA,NA,NA,NA,NA
S128,uttarakhand,uttaranchal,Uttarakhand,2.8,5.4,4.6,2.9269609053772276,8.039291019089555,3.79746835443038,8.85146804835924,2.9436721165640294,2.917383156111816
S129,uttarakhand,uttaranchal,Uttarakhand,27.6,36.8,33.7,45.296259765230204,67.92050807064358,59.67213114754099,70.36423841059603,40.30024195020224,48.70524297105419
S130,uttarakhand,uttaranchal,Uttarakhand,0.3,0.4,0.3,0.3048476631446314,0.9747956847581775,0.2,1.123110151187905,0.4985352937020411,0.19383885950054552
S131,uttarakhand,uttaranchal,Uttarakhand,21.7,27.5,25.5,36.08318086582995,34.72234623922525,30.655737704918035,35.9271523178808,33.72227720929256,37.694120060541245
S01,chandigarh,chandigarh,Chandigarh,86.8,69.2,86.7,83.7,NA,NA,NA,NA,NA
S02,chandigarh,chandigarh,Chandigarh,23.2,32.3,23.3,22.9,NA,NA,NA,NA,NA
S03,chandigarh,chandigarh,Chandigarh,918,868,917,934,NA,NA,NA,NA,NA
S04,chandigarh,chandigarh,Chandigarh,820,NA,838,981,NA,NA,NA,NA,NA
S05,chandigarh,chandigarh,Chandigarh,98,NA,97.6,95.1,NA,NA,NA,NA,NA
S06,chandigarh,chandigarh,Chandigarh,93.6,NA,93.6,NA,NA,NA,NA,NA,NA
S07,chandigarh,chandigarh,Chandigarh,99.9,100,99.9,99.6,NA,NA,NA,99.59086110541627,99.99999999999999
S08,chandigarh,chandigarh,Chandigarh,99.1,100,99.1,100,NA,NA,NA,100,99.99999999999999
S09,chandigarh,chandigarh,Chandigarh,85.4,47.6,85,83.7,NA,NA,NA,85.61959753298672,36.79245283018868
S10,chandigarh,chandigarh,Chandigarh,95.8,NA,95.8,93.9,NA,NA,NA,95.24352450126177,71.42857142857143
S11,chandigarh,chandigarh,Chandigarh,96.8,NA,96.8,99,NA,NA,NA,NA,NA
S12,chandigarh,chandigarh,Chandigarh,32.3,NA,32.2,21.3,NA,NA,NA,21.720206270665592,9.5238095238095255
S13,chandigarh,chandigarh,Chandigarh,6.4,NA,6.3,NA,NA,NA,NA,NA,NA
S14,chandigarh,chandigarh,Chandigarh,78.9,57.7,78.7,83.1928429561614,NA,NA,NA,83.95861859747363,63.33333333333333
S15,chandigarh,chandigarh,Chandigarh,90.2,NA,90.2,87.42632327734287,NA,NA,NA,89.26972225709729,66.66666666666667
S16,chandigarh,chandigarh,Chandigarh,59.9,30.8,59.6,59.2,NA,NA,NA,60.34828096505345,30
S17,chandigarh,chandigarh,Chandigarh,64.5,NA,64.5,65.9,NA,NA,NA,71.83555251093489,11.111111111111112
S18,chandigarh,chandigarh,Chandigarh,75.2,NA,75.2,NA,NA,NA,NA,NA,NA
S19,chandigarh,chandigarh,Chandigarh,91.9,NA,91.9,NA,NA,NA,NA,NA,NA
S20,chandigarh,chandigarh,Chandigarh,9.8,NA,9.7,12.7,NA,NA,NA,18.81558570164441,0
S21,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S22,chandigarh,chandigarh,Chandigarh,1.4,NA,1.4,1.6,NA,NA,NA,NA,NA
S23,chandigarh,chandigarh,Chandigarh,0.8,NA,0.8,2.1,NA,NA,NA,NA,NA
S24,chandigarh,chandigarh,Chandigarh,9,0,9,20,NA,NA,NA,NA,NA
S25,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S28,chandigarh,chandigarh,Chandigarh,77.5,NA,77.4,74,NA,NA,NA,NA,NA
S29,chandigarh,chandigarh,Chandigarh,55.8,NA,55.6,58.2,NA,NA,NA,NA,NA
S30,chandigarh,chandigarh,Chandigarh,19,NA,19,20.6,NA,NA,NA,NA,NA
S31,chandigarh,chandigarh,Chandigarh,0.3,NA,0.3,1.3,NA,NA,NA,NA,NA
S32,chandigarh,chandigarh,Chandigarh,4.3,NA,4.2,5.4,NA,NA,NA,NA,NA
S33,chandigarh,chandigarh,Chandigarh,0.4,NA,0.5,3.6,NA,NA,NA,NA,NA
S34,chandigarh,chandigarh,Chandigarh,31.2,NA,31.1,27.3,NA,NA,NA,NA,NA
S35,chandigarh,chandigarh,Chandigarh,0,NA,0,0,NA,NA,NA,NA,NA
S36,chandigarh,chandigarh,Chandigarh,7,NA,6.9,6.3,NA,NA,NA,NA,NA
S37,chandigarh,chandigarh,Chandigarh,2.5,NA,2.5,1.8,NA,NA,NA,NA,NA
S38,chandigarh,chandigarh,Chandigarh,34.3,NA,34,25.1,NA,NA,NA,NA,NA
S39,chandigarh,chandigarh,Chandigarh,91.5,NA,91.7,62.6,NA,NA,NA,NA,NA
S40,chandigarh,chandigarh,Chandigarh,82.2,NA,82.3,67.4,NA,NA,NA,NA,NA
S41,chandigarh,chandigarh,Chandigarh,79.1,NA,78.7,64.5,NA,NA,NA,NA,NA
S42,chandigarh,chandigarh,Chandigarh,93.1,NA,93.2,95.1,NA,NA,NA,NA,NA
S43,chandigarh,chandigarh,Chandigarh,73.9,NA,73.9,44.9,NA,NA,NA,NA,NA
S44,chandigarh,chandigarh,Chandigarh,64.3,NA,64.5,29.8,NA,NA,NA,NA,NA
S45,chandigarh,chandigarh,Chandigarh,97.4,NA,97.2,98,NA,NA,NA,NA,NA
S46,chandigarh,chandigarh,Chandigarh,90.5,NA,90.6,89,NA,NA,NA,NA,NA
S47,chandigarh,chandigarh,Chandigarh,5586,NA,5546,2357,NA,NA,NA,NA,NA
S48,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S49,chandigarh,chandigarh,Chandigarh,89.4,NA,89.3,NA,NA,NA,NA,NA,NA
S50,chandigarh,chandigarh,Chandigarh,97,NA,96.9,91.6,NA,NA,NA,NA,NA
S51,chandigarh,chandigarh,Chandigarh,83.4,NA,83.2,72.4,NA,NA,NA,NA,NA
S52,chandigarh,chandigarh,Chandigarh,0,NA,0.2,1.7,NA,NA,NA,NA,NA
S53,chandigarh,chandigarh,Chandigarh,97,NA,97,93.3,NA,NA,NA,NA,NA
S54,chandigarh,chandigarh,Chandigarh,31.7,NA,31.3,22.6,NA,NA,NA,NA,NA
S55,chandigarh,chandigarh,Chandigarh,44.8,NA,44.3,44,NA,NA,NA,NA,NA
S56,chandigarh,chandigarh,Chandigarh,30.6,NA,30.4,19.5,NA,NA,NA,NA,NA
S57,chandigarh,chandigarh,Chandigarh,81.7,NA,80.9,79.5,NA,NA,NA,NA,NA
S58,chandigarh,chandigarh,Chandigarh,83.6,NA,82.8,93.2,NA,NA,NA,NA,NA
S59,chandigarh,chandigarh,Chandigarh,96.7,NA,96.8,95.9,NA,NA,NA,NA,NA
S60,chandigarh,chandigarh,Chandigarh,81.7,NA,80.9,79.5,NA,NA,NA,NA,NA
S61,chandigarh,chandigarh,Chandigarh,88.7,NA,87.9,95.9,NA,NA,NA,NA,NA
S62,chandigarh,chandigarh,Chandigarh,88.7,NA,87.9,95.9,NA,NA,NA,NA,NA
S63,chandigarh,chandigarh,Chandigarh,15.1,NA,15,NA,NA,NA,NA,NA,NA
S64,chandigarh,chandigarh,Chandigarh,85.7,NA,84.9,NA,NA,NA,NA,NA,NA
S65,chandigarh,chandigarh,Chandigarh,85.7,NA,84.9,82.7,NA,NA,NA,NA,NA
S66,chandigarh,chandigarh,Chandigarh,72.4,NA,72.6,56.1,NA,NA,NA,NA,NA
S67,chandigarh,chandigarh,Chandigarh,92.8,NA,92.9,93.1,NA,NA,NA,NA,NA
S68,chandigarh,chandigarh,Chandigarh,7.2,NA,7.1,6.9,NA,NA,NA,NA,NA
S69,chandigarh,chandigarh,Chandigarh,4.4,NA,4.3,4.6,NA,NA,NA,NA,NA
S70,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S71,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S72,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S73,chandigarh,chandigarh,Chandigarh,0.3,NA,0.3,2.8,NA,NA,NA,NA,NA
S74,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S75,chandigarh,chandigarh,Chandigarh,63.7,NA,63.7,33.5,NA,NA,NA,NA,NA
S76,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S77,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S78,chandigarh,chandigarh,Chandigarh,22.9,NA,22.7,0,NA,NA,NA,NA,NA
S79,chandigarh,chandigarh,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA
S80,chandigarh,chandigarh,Chandigarh,19.1,NA,19,0,NA,NA,NA,NA,NA
S81,chandigarh,chandigarh,Chandigarh,25.2,NA,25.3,28.7,NA,NA,NA,27.90836976950922,50
S82,chandigarh,chandigarh,Chandigarh,8.3,NA,8.4,10.9,NA,NA,NA,11.361062431738715,0
S83,chandigarh,chandigarh,Chandigarh,2.4,NA,2.3,3.9,NA,NA,NA,6.036540155620652,25
S84,chandigarh,chandigarh,Chandigarh,20.2,NA,20.6,24.5,NA,NA,NA,25.43592249047727,12.5
S85,chandigarh,chandigarh,Chandigarh,1.9,NA,1.9,1.1,NA,NA,NA,0.5287678030912069,12.5
S86,chandigarh,chandigarh,Chandigarh,13.1,NA,13,13.3,NA,NA,NA,12.469808746166072,38.46153846153846
S87,chandigarh,chandigarh,Chandigarh,15.1,NA,15.1,21.7,NA,NA,NA,17.018194958561946,55.55555555555556
