ID,v024_nfhs4,sdistri,nfhs4_statecode,nfhs4_state,nfhs4_district,nfhs4d_total
S77,3,254,AR,Arunachal Pradesh,Tirap,NA
S78,3,254,AR,Arunachal Pradesh,Tirap,6.6
S79,3,254,AR,Arunachal Pradesh,Tirap,NA
S80,3,254,AR,Arunachal Pradesh,Tirap,6.5
S81,3,254,AR,Arunachal Pradesh,Tirap,39.7
S82,3,254,AR,Arunachal Pradesh,Tirap,25.2
V07,3,254,AR,Arunachal Pradesh,Tirap,68.3
S83,3,254,AR,Arunachal Pradesh,Tirap,11.3
S84,3,254,AR,Arunachal Pradesh,Tirap,35
S86,3,254,AR,Arunachal Pradesh,Tirap,6.8
S87,3,254,AR,Arunachal Pradesh,Tirap,8.1
S88,3,254,AR,Arunachal Pradesh,Tirap,6.9
S89,3,254,AR,Arunachal Pradesh,Tirap,9.1
S92,3,254,AR,Arunachal Pradesh,Tirap,54.8
S93,3,254,AR,Arunachal Pradesh,Tirap,42.9
S94,3,254,AR,Arunachal Pradesh,Tirap,30.5
S95,3,254,AR,Arunachal Pradesh,Tirap,41.8
V08,3,254,AR,Arunachal Pradesh,Tirap,54.9
S97,3,254,AR,Arunachal Pradesh,Tirap,13.3
V81,3,254,AR,Arunachal Pradesh,Tirap,3.9
V82,3,254,AR,Arunachal Pradesh,Tirap,0.7
V83,3,254,AR,Arunachal Pradesh,Tirap,6.2
V84,3,254,AR,Arunachal Pradesh,Tirap,3.5
V85,3,254,AR,Arunachal Pradesh,Tirap,5.2
V86,3,254,AR,Arunachal Pradesh,Tirap,0.9
V87,3,254,AR,Arunachal Pradesh,Tirap,0.1
V88,3,254,AR,Arunachal Pradesh,Tirap,8.9
V89,3,254,AR,Arunachal Pradesh,Tirap,0
S10,3,254,AR,Arunachal Pradesh,Tirap,21
V90,3,254,AR,Arunachal Pradesh,Tirap,0.6
S111,3,254,AR,Arunachal Pradesh,Tirap,5.4
S112,3,254,AR,Arunachal Pradesh,Tirap,3.8
S113,3,254,AR,Arunachal Pradesh,Tirap,5.8
S01,3,252,AR,Arunachal Pradesh,Upper Siang,66.7
S11,3,252,AR,Arunachal Pradesh,Upper Siang,98.6
S12,3,252,AR,Arunachal Pradesh,Upper Siang,72.1
V12,3,252,AR,Arunachal Pradesh,Upper Siang,74.8
S15,3,252,AR,Arunachal Pradesh,Upper Siang,93.8
S16,3,252,AR,Arunachal Pradesh,Upper Siang,38.7
S20,3,252,AR,Arunachal Pradesh,Upper Siang,18.8
S21,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S23,3,252,AR,Arunachal Pradesh,Upper Siang,2.3
S28,3,252,AR,Arunachal Pradesh,Upper Siang,38.9
S29,3,252,AR,Arunachal Pradesh,Upper Siang,38.2
S02,3,252,AR,Arunachal Pradesh,Upper Siang,25.1
S30,3,252,AR,Arunachal Pradesh,Upper Siang,11
S31,3,252,AR,Arunachal Pradesh,Upper Siang,0
S32,3,252,AR,Arunachal Pradesh,Upper Siang,14.1
S33,3,252,AR,Arunachal Pradesh,Upper Siang,9.2
S34,3,252,AR,Arunachal Pradesh,Upper Siang,3.9
S36,3,252,AR,Arunachal Pradesh,Upper Siang,13.3
S37,3,252,AR,Arunachal Pradesh,Upper Siang,8.2
S38,3,252,AR,Arunachal Pradesh,Upper Siang,6.9
S39,3,252,AR,Arunachal Pradesh,Upper Siang,72.1
S40,3,252,AR,Arunachal Pradesh,Upper Siang,41.6
S03,3,252,AR,Arunachal Pradesh,Upper Siang,898
S41,3,252,AR,Arunachal Pradesh,Upper Siang,29.2
S42,3,252,AR,Arunachal Pradesh,Upper Siang,72
S43,3,252,AR,Arunachal Pradesh,Upper Siang,8.5
V33,3,252,AR,Arunachal Pradesh,Upper Siang,6.1
S45,3,252,AR,Arunachal Pradesh,Upper Siang,94.9
S46,3,252,AR,Arunachal Pradesh,Upper Siang,43.1
V36,3,252,AR,Arunachal Pradesh,Upper Siang,30.3
S47,3,252,AR,Arunachal Pradesh,Upper Siang,4773
S48,3,252,AR,Arunachal Pradesh,Upper Siang,0
S49,3,252,AR,Arunachal Pradesh,Upper Siang,8
S04,3,252,AR,Arunachal Pradesh,Upper Siang,1038
S50,3,252,AR,Arunachal Pradesh,Upper Siang,66.4
S51,3,252,AR,Arunachal Pradesh,Upper Siang,64.8
S52,3,252,AR,Arunachal Pradesh,Upper Siang,2.7
S53,3,252,AR,Arunachal Pradesh,Upper Siang,69
S54,3,252,AR,Arunachal Pradesh,Upper Siang,8.1
S55,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S56,3,252,AR,Arunachal Pradesh,Upper Siang,10.1
S57,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S59,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S60,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S05,3,252,AR,Arunachal Pradesh,Upper Siang,77.3
S61,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S62,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S65,3,252,AR,Arunachal Pradesh,Upper Siang,NA
V53,3,252,AR,Arunachal Pradesh,Upper Siang,49.6
S67,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S68,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S69,3,252,AR,Arunachal Pradesh,Upper Siang,7.5
S70,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S71,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S72,3,252,AR,Arunachal Pradesh,Upper Siang,NA
V06,3,252,AR,Arunachal Pradesh,Upper Siang,91.8
S73,3,252,AR,Arunachal Pradesh,Upper Siang,0
S74,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S75,3,252,AR,Arunachal Pradesh,Upper Siang,48.5
S76,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S77,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S78,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S79,3,252,AR,Arunachal Pradesh,Upper Siang,NA
S80,3,252,AR,Arunachal Pradesh,Upper Siang,4.4
S81,3,252,AR,Arunachal Pradesh,Upper Siang,24.6
S82,3,252,AR,Arunachal Pradesh,Upper Siang,29.4
V07,3,252,AR,Arunachal Pradesh,Upper Siang,92.5
S83,3,252,AR,Arunachal Pradesh,Upper Siang,15.9
S84,3,252,AR,Arunachal Pradesh,Upper Siang,21.5
S86,3,252,AR,Arunachal Pradesh,Upper Siang,8.2
S87,3,252,AR,Arunachal Pradesh,Upper Siang,2.4
S88,3,252,AR,Arunachal Pradesh,Upper Siang,19
S89,3,252,AR,Arunachal Pradesh,Upper Siang,41.1
S92,3,252,AR,Arunachal Pradesh,Upper Siang,44.1
S93,3,252,AR,Arunachal Pradesh,Upper Siang,26.4
S94,3,252,AR,Arunachal Pradesh,Upper Siang,2.9
S95,3,252,AR,Arunachal Pradesh,Upper Siang,24.5
V08,3,252,AR,Arunachal Pradesh,Upper Siang,60
S97,3,252,AR,Arunachal Pradesh,Upper Siang,13
V81,3,252,AR,Arunachal Pradesh,Upper Siang,6.2
V82,3,252,AR,Arunachal Pradesh,Upper Siang,3.6
V83,3,252,AR,Arunachal Pradesh,Upper Siang,12
V84,3,252,AR,Arunachal Pradesh,Upper Siang,6
V85,3,252,AR,Arunachal Pradesh,Upper Siang,11.2
V86,3,252,AR,Arunachal Pradesh,Upper Siang,3.7
V87,3,252,AR,Arunachal Pradesh,Upper Siang,3.7
V88,3,252,AR,Arunachal Pradesh,Upper Siang,13.8
V89,3,252,AR,Arunachal Pradesh,Upper Siang,2.9
S10,3,252,AR,Arunachal Pradesh,Upper Siang,22.4
V90,3,252,AR,Arunachal Pradesh,Upper Siang,1.6
S111,3,252,AR,Arunachal Pradesh,Upper Siang,8.9
S112,3,252,AR,Arunachal Pradesh,Upper Siang,6.8
S113,3,252,AR,Arunachal Pradesh,Upper Siang,16.5
S01,3,249,AR,Arunachal Pradesh,Upper Subansiri,61.8
S11,3,249,AR,Arunachal Pradesh,Upper Subansiri,99.3
S12,3,249,AR,Arunachal Pradesh,Upper Subansiri,71
V12,3,249,AR,Arunachal Pradesh,Upper Subansiri,56.3
S15,3,249,AR,Arunachal Pradesh,Upper Subansiri,73.3
S16,3,249,AR,Arunachal Pradesh,Upper Subansiri,27.6
S20,3,249,AR,Arunachal Pradesh,Upper Subansiri,31.1
S21,3,249,AR,Arunachal Pradesh,Upper Subansiri,NA
S23,3,249,AR,Arunachal Pradesh,Upper Subansiri,10.7
S28,3,249,AR,Arunachal Pradesh,Upper Subansiri,18
S29,3,249,AR,Arunachal Pradesh,Upper Subansiri,17.6
S02,3,249,AR,Arunachal Pradesh,Upper Subansiri,33.6
S30,3,249,AR,Arunachal Pradesh,Upper Subansiri,7.1
S31,3,249,AR,Arunachal Pradesh,Upper Subansiri,0
S32,3,249,AR,Arunachal Pradesh,Upper Subansiri,2.7
S33,3,249,AR,Arunachal Pradesh,Upper Subansiri,4.9
S34,3,249,AR,Arunachal Pradesh,Upper Subansiri,2.6
S36,3,249,AR,Arunachal Pradesh,Upper Subansiri,24.4
S37,3,249,AR,Arunachal Pradesh,Upper Subansiri,15.3
S38,3,249,AR,Arunachal Pradesh,Upper Subansiri,16.9
S39,3,249,AR,Arunachal Pradesh,Upper Subansiri,59.1
S40,3,249,AR,Arunachal Pradesh,Upper Subansiri,22.1
S03,3,249,AR,Arunachal Pradesh,Upper Subansiri,987
S41,3,249,AR,Arunachal Pradesh,Upper Subansiri,15.1
S42,3,249,AR,Arunachal Pradesh,Upper Subansiri,60
S43,3,249,AR,Arunachal Pradesh,Upper Subansiri,1.7
V33,3,249,AR,Arunachal Pradesh,Upper Subansiri,0
S45,3,249,AR,Arunachal Pradesh,Upper Subansiri,82.9
S46,3,249,AR,Arunachal Pradesh,Upper Subansiri,16.8
V36,3,249,AR,Arunachal Pradesh,Upper Subansiri,8.4
S47,3,249,AR,Arunachal Pradesh,Upper Subansiri,9754
S48,3,249,AR,Arunachal Pradesh,Upper Subansiri,0
S49,3,249,AR,Arunachal Pradesh,Upper Subansiri,1.9
S04,3,249,AR,Arunachal Pradesh,Upper Subansiri,909
S50,3,249,AR,Arunachal Pradesh,Upper Subansiri,44.7
S51,3,249,AR,Arunachal Pradesh,Upper Subansiri,41.5
S52,3,249,AR,Arunachal Pradesh,Upper Subansiri,3.5
S53,3,249,AR,Arunachal Pradesh,Upper Subansiri,47
S54,3,249,AR,Arunachal Pradesh,Upper Subansiri,7.1
S55,3,249,AR,Arunachal Pradesh,Upper Subansiri,NA
S56,3,249,AR,Arunachal Pradesh,Upper Subansiri,13.8
S57,3,249,AR,Arunachal Pradesh,Upper Subansiri,21.9
S59,3,249,AR,Arunachal Pradesh,Upper Subansiri,60.4
S60,3,249,AR,Arunachal Pradesh,Upper Subansiri,38.6
S05,3,249,AR,Arunachal Pradesh,Upper Subansiri,44.1
S61,3,249,AR,Arunachal Pradesh,Upper Subansiri,31.1
S62,3,249,AR,Arunachal Pradesh,Upper Subansiri,41.9
S65,3,249,AR,Arunachal Pradesh,Upper Subansiri,20.5
V53,3,249,AR,Arunachal Pradesh,Upper Subansiri,53.9
S67,3,249,AR,Arunachal Pradesh,Upper Subansiri,88.7
S68,3,249,AR,Arunachal Pradesh,Upper Subansiri,11.3
S69,3,249,AR,Arunachal Pradesh,Upper Subansiri,11.3
S70,3,249,AR,Arunachal Pradesh,Upper Subansiri,75.2
S71,3,249,AR,Arunachal Pradesh,Upper Subansiri,45.2
S72,3,249,AR,Arunachal Pradesh,Upper Subansiri,45
V06,3,249,AR,Arunachal Pradesh,Upper Subansiri,88.3
S73,3,249,AR,Arunachal Pradesh,Upper Subansiri,3.4
S74,3,249,AR,Arunachal Pradesh,Upper Subansiri,46
S75,3,249,AR,Arunachal Pradesh,Upper Subansiri,61
S76,3,249,AR,Arunachal Pradesh,Upper Subansiri,NA
S77,3,249,AR,Arunachal Pradesh,Upper Subansiri,NA
S78,3,249,AR,Arunachal Pradesh,Upper Subansiri,27.6
S79,3,249,AR,Arunachal Pradesh,Upper Subansiri,NA
S80,3,249,AR,Arunachal Pradesh,Upper Subansiri,32
S81,3,249,AR,Arunachal Pradesh,Upper Subansiri,28.3
S82,3,249,AR,Arunachal Pradesh,Upper Subansiri,12.3
V07,3,249,AR,Arunachal Pradesh,Upper Subansiri,86.2
S83,3,249,AR,Arunachal Pradesh,Upper Subansiri,5.1
S84,3,249,AR,Arunachal Pradesh,Upper Subansiri,12.2
S86,3,249,AR,Arunachal Pradesh,Upper Subansiri,10.5
S87,3,249,AR,Arunachal Pradesh,Upper Subansiri,9.3
S88,3,249,AR,Arunachal Pradesh,Upper Subansiri,15.5
S89,3,249,AR,Arunachal Pradesh,Upper Subansiri,16.1
S92,3,249,AR,Arunachal Pradesh,Upper Subansiri,49.8
S93,3,249,AR,Arunachal Pradesh,Upper Subansiri,39.8
S94,3,249,AR,Arunachal Pradesh,Upper Subansiri,35
S95,3,249,AR,Arunachal Pradesh,Upper Subansiri,39.6
V08,3,249,AR,Arunachal Pradesh,Upper Subansiri,59.9
S97,3,249,AR,Arunachal Pradesh,Upper Subansiri,19.3
V81,3,249,AR,Arunachal Pradesh,Upper Subansiri,5.7
V82,3,249,AR,Arunachal Pradesh,Upper Subansiri,1.8
V83,3,249,AR,Arunachal Pradesh,Upper Subansiri,7.9
V84,3,249,AR,Arunachal Pradesh,Upper Subansiri,4.1
V85,3,249,AR,Arunachal Pradesh,Upper Subansiri,15.1
V86,3,249,AR,Arunachal Pradesh,Upper Subansiri,4.3
V87,3,249,AR,Arunachal Pradesh,Upper Subansiri,1.1
V88,3,249,AR,Arunachal Pradesh,Upper Subansiri,17.9
V89,3,249,AR,Arunachal Pradesh,Upper Subansiri,6
S10,3,249,AR,Arunachal Pradesh,Upper Subansiri,38.5
V90,3,249,AR,Arunachal Pradesh,Upper Subansiri,4
S111,3,249,AR,Arunachal Pradesh,Upper Subansiri,13
S112,3,249,AR,Arunachal Pradesh,Upper Subansiri,5.9
S113,3,249,AR,Arunachal Pradesh,Upper Subansiri,27.4
S01,3,246,AR,Arunachal Pradesh,West Kameng,64.6
S11,3,246,AR,Arunachal Pradesh,West Kameng,99.2
S12,3,246,AR,Arunachal Pradesh,West Kameng,53.7
V12,3,246,AR,Arunachal Pradesh,West Kameng,61.8
S15,3,246,AR,Arunachal Pradesh,West Kameng,87.6
S16,3,246,AR,Arunachal Pradesh,West Kameng,25.4
S20,3,246,AR,Arunachal Pradesh,West Kameng,25.9
S21,3,246,AR,Arunachal Pradesh,West Kameng,NA
S23,3,246,AR,Arunachal Pradesh,West Kameng,18.8
S28,3,246,AR,Arunachal Pradesh,West Kameng,18.9
S29,3,246,AR,Arunachal Pradesh,West Kameng,18.5
S02,3,246,AR,Arunachal Pradesh,West Kameng,31.9
S30,3,246,AR,Arunachal Pradesh,West Kameng,3.3
S31,3,246,AR,Arunachal Pradesh,West Kameng,0
S32,3,246,AR,Arunachal Pradesh,West Kameng,5.5
S33,3,246,AR,Arunachal Pradesh,West Kameng,8.5
S34,3,246,AR,Arunachal Pradesh,West Kameng,1.2
S36,3,246,AR,Arunachal Pradesh,West Kameng,35.7
S37,3,246,AR,Arunachal Pradesh,West Kameng,18.6
S38,3,246,AR,Arunachal Pradesh,West Kameng,9.4
S39,3,246,AR,Arunachal Pradesh,West Kameng,43.7
S40,3,246,AR,Arunachal Pradesh,West Kameng,58.7
S03,3,246,AR,Arunachal Pradesh,West Kameng,946
S41,3,246,AR,Arunachal Pradesh,West Kameng,33.3
S42,3,246,AR,Arunachal Pradesh,West Kameng,53.2
S43,3,246,AR,Arunachal Pradesh,West Kameng,6.8
V33,3,246,AR,Arunachal Pradesh,West Kameng,4.2
S45,3,246,AR,Arunachal Pradesh,West Kameng,82.5
S46,3,246,AR,Arunachal Pradesh,West Kameng,22.9
V36,3,246,AR,Arunachal Pradesh,West Kameng,20.5
S47,3,246,AR,Arunachal Pradesh,West Kameng,5932
S48,3,246,AR,Arunachal Pradesh,West Kameng,0
S49,3,246,AR,Arunachal Pradesh,West Kameng,2.3
S04,3,246,AR,Arunachal Pradesh,West Kameng,1027
S50,3,246,AR,Arunachal Pradesh,West Kameng,57
S51,3,246,AR,Arunachal Pradesh,West Kameng,45.3
S52,3,246,AR,Arunachal Pradesh,West Kameng,2.2
S53,3,246,AR,Arunachal Pradesh,West Kameng,56.8
S54,3,246,AR,Arunachal Pradesh,West Kameng,9.1
S55,3,246,AR,Arunachal Pradesh,West Kameng,28.7
S56,3,246,AR,Arunachal Pradesh,West Kameng,12.7
S57,3,246,AR,Arunachal Pradesh,West Kameng,25
S59,3,246,AR,Arunachal Pradesh,West Kameng,67.7
S60,3,246,AR,Arunachal Pradesh,West Kameng,44.4
S05,3,246,AR,Arunachal Pradesh,West Kameng,62.4
S61,3,246,AR,Arunachal Pradesh,West Kameng,43.6
S62,3,246,AR,Arunachal Pradesh,West Kameng,47.8
S65,3,246,AR,Arunachal Pradesh,West Kameng,33.9
V53,3,246,AR,Arunachal Pradesh,West Kameng,45.4
S67,3,246,AR,Arunachal Pradesh,West Kameng,89.1
S68,3,246,AR,Arunachal Pradesh,West Kameng,10.9
S69,3,246,AR,Arunachal Pradesh,West Kameng,7.5
S70,3,246,AR,Arunachal Pradesh,West Kameng,NA
S71,3,246,AR,Arunachal Pradesh,West Kameng,NA
S72,3,246,AR,Arunachal Pradesh,West Kameng,NA
V06,3,246,AR,Arunachal Pradesh,West Kameng,98.1
S73,3,246,AR,Arunachal Pradesh,West Kameng,1.8
S74,3,246,AR,Arunachal Pradesh,West Kameng,45.2
S75,3,246,AR,Arunachal Pradesh,West Kameng,67.9
S76,3,246,AR,Arunachal Pradesh,West Kameng,48.7
S77,3,246,AR,Arunachal Pradesh,West Kameng,NA
S78,3,246,AR,Arunachal Pradesh,West Kameng,20.3
S79,3,246,AR,Arunachal Pradesh,West Kameng,NA
S80,3,246,AR,Arunachal Pradesh,West Kameng,26.1
S81,3,246,AR,Arunachal Pradesh,West Kameng,27.3
S82,3,246,AR,Arunachal Pradesh,West Kameng,7.2
V07,3,246,AR,Arunachal Pradesh,West Kameng,94.8
S83,3,246,AR,Arunachal Pradesh,West Kameng,4.4
S84,3,246,AR,Arunachal Pradesh,West Kameng,11.6
S86,3,246,AR,Arunachal Pradesh,West Kameng,7.2
S87,3,246,AR,Arunachal Pradesh,West Kameng,7.5
S88,3,246,AR,Arunachal Pradesh,West Kameng,33.2
S89,3,246,AR,Arunachal Pradesh,West Kameng,20.3
S92,3,246,AR,Arunachal Pradesh,West Kameng,38.7
S93,3,246,AR,Arunachal Pradesh,West Kameng,24.5
S94,3,246,AR,Arunachal Pradesh,West Kameng,NA
S95,3,246,AR,Arunachal Pradesh,West Kameng,24.5
V08,3,246,AR,Arunachal Pradesh,West Kameng,58.8
S97,3,246,AR,Arunachal Pradesh,West Kameng,4.4
V81,3,246,AR,Arunachal Pradesh,West Kameng,3.1
V82,3,246,AR,Arunachal Pradesh,West Kameng,1.9
V83,3,246,AR,Arunachal Pradesh,West Kameng,3.1
V84,3,246,AR,Arunachal Pradesh,West Kameng,0.7
V85,3,246,AR,Arunachal Pradesh,West Kameng,14.8
V86,3,246,AR,Arunachal Pradesh,West Kameng,5.5
V87,3,246,AR,Arunachal Pradesh,West Kameng,2.9
V88,3,246,AR,Arunachal Pradesh,West Kameng,25.4
V89,3,246,AR,Arunachal Pradesh,West Kameng,6.5
S10,3,246,AR,Arunachal Pradesh,West Kameng,56.1
V90,3,246,AR,Arunachal Pradesh,West Kameng,0
S111,3,246,AR,Arunachal Pradesh,West Kameng,13.9
S112,3,246,AR,Arunachal Pradesh,West Kameng,9.4
S113,3,246,AR,Arunachal Pradesh,West Kameng,17.2
S01,3,250,AR,Arunachal Pradesh,West Siang,70.5
S11,3,250,AR,Arunachal Pradesh,West Siang,98.7
S12,3,250,AR,Arunachal Pradesh,West Siang,65.7
V12,3,250,AR,Arunachal Pradesh,West Siang,75.7
S15,3,250,AR,Arunachal Pradesh,West Siang,89.2
S16,3,250,AR,Arunachal Pradesh,West Siang,43.3
S20,3,250,AR,Arunachal Pradesh,West Siang,21.2
S21,3,250,AR,Arunachal Pradesh,West Siang,NA
S23,3,250,AR,Arunachal Pradesh,West Siang,8.2
S28,3,250,AR,Arunachal Pradesh,West Siang,9.3
S29,3,250,AR,Arunachal Pradesh,West Siang,9.3
S02,3,250,AR,Arunachal Pradesh,West Siang,25.9
S30,3,250,AR,Arunachal Pradesh,West Siang,4.2
S31,3,250,AR,Arunachal Pradesh,West Siang,0
S32,3,250,AR,Arunachal Pradesh,West Siang,2.7
S33,3,250,AR,Arunachal Pradesh,West Siang,1.7
S34,3,250,AR,Arunachal Pradesh,West Siang,0.6
S36,3,250,AR,Arunachal Pradesh,West Siang,27.6
S37,3,250,AR,Arunachal Pradesh,West Siang,17.5
S38,3,250,AR,Arunachal Pradesh,West Siang,7.5
S39,3,250,AR,Arunachal Pradesh,West Siang,55.9
S40,3,250,AR,Arunachal Pradesh,West Siang,34.2
S03,3,250,AR,Arunachal Pradesh,West Siang,875
S41,3,250,AR,Arunachal Pradesh,West Siang,18
S42,3,250,AR,Arunachal Pradesh,West Siang,51.3
S43,3,250,AR,Arunachal Pradesh,West Siang,1.3
V33,3,250,AR,Arunachal Pradesh,West Siang,1.3
S45,3,250,AR,Arunachal Pradesh,West Siang,90.1
S46,3,250,AR,Arunachal Pradesh,West Siang,24.6
V36,3,250,AR,Arunachal Pradesh,West Siang,21.1
S47,3,250,AR,Arunachal Pradesh,West Siang,4400
S48,3,250,AR,Arunachal Pradesh,West Siang,1
S49,3,250,AR,Arunachal Pradesh,West Siang,6.1
S04,3,250,AR,Arunachal Pradesh,West Siang,867
S50,3,250,AR,Arunachal Pradesh,West Siang,50.2
S51,3,250,AR,Arunachal Pradesh,West Siang,48.3
S52,3,250,AR,Arunachal Pradesh,West Siang,2.2
S53,3,250,AR,Arunachal Pradesh,West Siang,52
S54,3,250,AR,Arunachal Pradesh,West Siang,8.1
S55,3,250,AR,Arunachal Pradesh,West Siang,NA
S56,3,250,AR,Arunachal Pradesh,West Siang,16.8
S57,3,250,AR,Arunachal Pradesh,West Siang,34.4
S59,3,250,AR,Arunachal Pradesh,West Siang,74.4
S60,3,250,AR,Arunachal Pradesh,West Siang,45.5
S05,3,250,AR,Arunachal Pradesh,West Siang,55.2
S61,3,250,AR,Arunachal Pradesh,West Siang,44
S62,3,250,AR,Arunachal Pradesh,West Siang,70.8
S65,3,250,AR,Arunachal Pradesh,West Siang,39.2
V53,3,250,AR,Arunachal Pradesh,West Siang,45.8
S67,3,250,AR,Arunachal Pradesh,West Siang,100
S68,3,250,AR,Arunachal Pradesh,West Siang,0
S69,3,250,AR,Arunachal Pradesh,West Siang,4.5
S70,3,250,AR,Arunachal Pradesh,West Siang,NA
S71,3,250,AR,Arunachal Pradesh,West Siang,NA
S72,3,250,AR,Arunachal Pradesh,West Siang,NA
V06,3,250,AR,Arunachal Pradesh,West Siang,94.4
S73,3,250,AR,Arunachal Pradesh,West Siang,0.5
S74,3,250,AR,Arunachal Pradesh,West Siang,NA
S75,3,250,AR,Arunachal Pradesh,West Siang,66
S76,3,250,AR,Arunachal Pradesh,West Siang,NA
S77,3,250,AR,Arunachal Pradesh,West Siang,NA
S78,3,250,AR,Arunachal Pradesh,West Siang,17.3
S79,3,250,AR,Arunachal Pradesh,West Siang,NA
S80,3,250,AR,Arunachal Pradesh,West Siang,17.9
S81,3,250,AR,Arunachal Pradesh,West Siang,34.7
S82,3,250,AR,Arunachal Pradesh,West Siang,19.2
V07,3,250,AR,Arunachal Pradesh,West Siang,90.6
S83,3,250,AR,Arunachal Pradesh,West Siang,6.1
S84,3,250,AR,Arunachal Pradesh,West Siang,21.3
S86,3,250,AR,Arunachal Pradesh,West Siang,5.3
S87,3,250,AR,Arunachal Pradesh,West Siang,2.6
S88,3,250,AR,Arunachal Pradesh,West Siang,21.3
S89,3,250,AR,Arunachal Pradesh,West Siang,20.3
S92,3,250,AR,Arunachal Pradesh,West Siang,32.6
S93,3,250,AR,Arunachal Pradesh,West Siang,36
S94,3,250,AR,Arunachal Pradesh,West Siang,13.7
S95,3,250,AR,Arunachal Pradesh,West Siang,35.2
V08,3,250,AR,Arunachal Pradesh,West Siang,76
S97,3,250,AR,Arunachal Pradesh,West Siang,12.2
V81,3,250,AR,Arunachal Pradesh,West Siang,4.3
V82,3,250,AR,Arunachal Pradesh,West Siang,1.6
V83,3,250,AR,Arunachal Pradesh,West Siang,5.2
V84,3,250,AR,Arunachal Pradesh,West Siang,2.5
V85,3,250,AR,Arunachal Pradesh,West Siang,15
V86,3,250,AR,Arunachal Pradesh,West Siang,3.3
V87,3,250,AR,Arunachal Pradesh,West Siang,5.3
V88,3,250,AR,Arunachal Pradesh,West Siang,22.9
V89,3,250,AR,Arunachal Pradesh,West Siang,2.3
S10,3,250,AR,Arunachal Pradesh,West Siang,48.7
V90,3,250,AR,Arunachal Pradesh,West Siang,6.3
S111,3,250,AR,Arunachal Pradesh,West Siang,9.5
S112,3,250,AR,Arunachal Pradesh,West Siang,10.1
S113,3,250,AR,Arunachal Pradesh,West Siang,25.2
S01,4,324,AS,Assam,Baksa,71.9
S11,4,324,AS,Assam,Baksa,99.2
S12,4,324,AS,Assam,Baksa,3.7
V12,4,324,AS,Assam,Baksa,72.6
S15,4,324,AS,Assam,Baksa,82.5
S16,4,324,AS,Assam,Baksa,28.1
S20,4,324,AS,Assam,Baksa,29.3
S21,4,324,AS,Assam,Baksa,NA
S23,4,324,AS,Assam,Baksa,11.1
S28,4,324,AS,Assam,Baksa,58.1
S29,4,324,AS,Assam,Baksa,38.5
S02,4,324,AS,Assam,Baksa,28.3
S30,4,324,AS,Assam,Baksa,8
S31,4,324,AS,Assam,Baksa,0
S32,4,324,AS,Assam,Baksa,4
S33,4,324,AS,Assam,Baksa,24.4
S34,4,324,AS,Assam,Baksa,1.5
S36,4,324,AS,Assam,Baksa,12.4
S37,4,324,AS,Assam,Baksa,6.8
S38,4,324,AS,Assam,Baksa,22.8
S39,4,324,AS,Assam,Baksa,78.4
S40,4,324,AS,Assam,Baksa,60.6
S03,4,324,AS,Assam,Baksa,1046
S41,4,324,AS,Assam,Baksa,49.8
S42,4,324,AS,Assam,Baksa,92.6
S43,4,324,AS,Assam,Baksa,39.7
V33,4,324,AS,Assam,Baksa,21.4
S45,4,324,AS,Assam,Baksa,99.1
S46,4,324,AS,Assam,Baksa,70.1
V36,4,324,AS,Assam,Baksa,76.8
S47,4,324,AS,Assam,Baksa,2988
S48,4,324,AS,Assam,Baksa,7.7
S49,4,324,AS,Assam,Baksa,34.1
S04,4,324,AS,Assam,Baksa,968
S50,4,324,AS,Assam,Baksa,87.8
S51,4,324,AS,Assam,Baksa,77.5
S52,4,324,AS,Assam,Baksa,1.5
S53,4,324,AS,Assam,Baksa,89.3
S54,4,324,AS,Assam,Baksa,18.7
S55,4,324,AS,Assam,Baksa,82.6
S56,4,324,AS,Assam,Baksa,13.2
S57,4,324,AS,Assam,Baksa,59.1
S59,4,324,AS,Assam,Baksa,91.6
S60,4,324,AS,Assam,Baksa,64.8
S05,4,324,AS,Assam,Baksa,97.3
S61,4,324,AS,Assam,Baksa,82.6
S62,4,324,AS,Assam,Baksa,81.3
S65,4,324,AS,Assam,Baksa,60.2
V53,4,324,AS,Assam,Baksa,54.2
S67,4,324,AS,Assam,Baksa,97.2
S68,4,324,AS,Assam,Baksa,2.8
S69,4,324,AS,Assam,Baksa,2.7
S70,4,324,AS,Assam,Baksa,NA
S71,4,324,AS,Assam,Baksa,NA
S72,4,324,AS,Assam,Baksa,NA
V06,4,324,AS,Assam,Baksa,81.8
S73,4,324,AS,Assam,Baksa,1.3
