v025,state,id,variable,mean
2,arunachal pradesh,S82,nfhs4s_rural,18.875873583605586
2,arunachal pradesh,S83,nfhs4s_rural,12.485605552409869
2,arunachal pradesh,S84,nfhs4s_rural,20.955826520380526
2,arunachal pradesh,S85,nfhs4s_rural,4.976981751227385
2,arunachal pradesh,S92,nfhs4s_rural,55.13229330574703
2,arunachal pradesh,S07,nfhs4s_rural,84.77689469162368
2,arunachal pradesh,S08,nfhs4s_rural,83.53300411848657
2,arunachal pradesh,S09,nfhs4s_rural,59.34389590356197
2,arunachal pradesh,S10,nfhs4s_rural,30.155479306860748
2,arunachal pradesh,S12,nfhs4s_rural,59.969645615255075
2,assam,S86,nfhs4s_rural,27.07570025844273
2,assam,S88,nfhs4s_rural,10.868166191906374
2,assam,S99,nfhs4s_rural,3.1517221133835567
2,assam,S100,nfhs4s_rural,2.1542279583686237
2,assam,S101,nfhs4s_rural,5.568393840069497
2,assam,S105,nfhs4s_rural,15.447317951776492
2,assam,S106,nfhs4s_rural,5.226939378553679
2,assam,S107,nfhs4s_rural,20.043331723471482
2,assam,S14,nfhs4s_rural,69.16363048701105
2,assam,S16,nfhs4s_rural,22.470554189476825
2,assam,S20,nfhs4s_rural,24.916564614151795
2,assam,S20_rev,nfhs4s_rural,75.0834353858482
2,assam,S128,nfhs4s_rural,20.29931539949896
2,assam,S130,nfhs4s_rural,7.652814712858031
2,assam,S15,nfhs4s_rural,80.66544341291166
2,assam,S17,nfhs4s_rural,30.03778933960264
2,assam,S87,nfhs4s_rural,21.740147786969995
2,assam,S89,nfhs4s_rural,10.53979057156215
2,assam,S129,nfhs4s_rural,63.97812007314916
2,assam,S131,nfhs4s_rural,36.82036735362901
2,assam,S102,nfhs4s_rural,3.690201294309868
2,assam,S103,nfhs4s_rural,2.966738848289098
2,assam,S104,nfhs4s_rural,6.981762399270833
2,assam,S108,nfhs4s_rural,19.27297553396458
2,assam,S109,nfhs4s_rural,4.801883299693603
2,assam,S110,nfhs4s_rural,22.91730920120224
2,assam,S81,nfhs4s_rural,37.92182401410946
2,assam,S82,nfhs4s_rural,17.4712257929526
2,assam,S83,nfhs4s_rural,15.073347396044893
2,assam,S84,nfhs4s_rural,30.80996396865445
2,assam,S85,nfhs4s_rural,2.1216722736670737
2,assam,S92,nfhs4s_rural,36.29101014266334
2,assam,S07,nfhs4s_rural,75.56760444831777
2,assam,S08,nfhs4s_rural,83.01534022666718
2,assam,S09,nfhs4s_rural,47.43803389851839
2,assam,S10,nfhs4s_rural,15.590312363813624
2,assam,S12,nfhs4s_rural,10.001838657037593
2,bihar,S86,nfhs4s_rural,31.702664819061717
2,bihar,S88,nfhs4s_rural,9.738846634815854
2,bihar,S99,nfhs4s_rural,2.666599475778023
2,bihar,S100,nfhs4s_rural,1.8372392499749615
2,bihar,S101,nfhs4s_rural,5.4255721528691865
2,bihar,S105,nfhs4s_rural,6.043778745281066
2,bihar,S106,nfhs4s_rural,2.3525012795736377
2,bihar,S107,nfhs4s_rural,10.031258627268233
2,bihar,S14,nfhs4s_rural,46.2774330372819
2,bihar,S16,nfhs4s_rural,19.499128172057368
2,bihar,S20,nfhs4s_rural,28.703647633079065
2,bihar,S20_rev,nfhs4s_rural,71.29635236692093
2,bihar,S128,nfhs4s_rural,2.975302174570913
2,bihar,S130,nfhs4s_rural,0.24588737523972812
2,bihar,S15,nfhs4s_rural,75.28566746848524
2,bihar,S17,nfhs4s_rural,38.2549222584404
2,bihar,S87,nfhs4s_rural,26.922855024340663
2,bihar,S89,nfhs4s_rural,10.90025209350832
2,bihar,S129,nfhs4s_rural,51.6544664206397
2,bihar,S131,nfhs4s_rural,29.499813318559276
2,bihar,S102,nfhs4s_rural,3.846142412680749
2,bihar,S103,nfhs4s_rural,3.0843747435133366
2,bihar,S104,nfhs4s_rural,7.388414525172098
2,bihar,S108,nfhs4s_rural,8.458566867487955
2,bihar,S109,nfhs4s_rural,1.7591494218674624
2,bihar,S110,nfhs4s_rural,11.09977720972608
2,bihar,S81,nfhs4s_rural,49.1948769019015
2,bihar,S82,nfhs4s_rural,20.796913092186017
2,bihar,S83,nfhs4s_rural,23.862663106818278
2,bihar,S84,nfhs4s_rural,44.52077335771932
2,bihar,S85,nfhs4s_rural,1.1814661259689507
2,bihar,S92,nfhs4s_rural,63.82524197148801
2,bihar,S07,nfhs4s_rural,55.871662467859636
2,bihar,S08,nfhs4s_rural,98.41431215777841
2,bihar,S09,nfhs4s_rural,22.137816314253477
2,bihar,S10,nfhs4s_rural,10.828763930829316
2,bihar,S12,nfhs4s_rural,12.673034461447893
2,chandigarh,S86,nfhs4s_rural,38.46153846153846
2,chandigarh,S88,nfhs4s_rural,11.538461538461537
2,chandigarh,S99,nfhs4s_rural,0
2,chandigarh,S100,nfhs4s_rural,0
2,chandigarh,S101,nfhs4s_rural,0
2,chandigarh,S105,nfhs4s_rural,7.692307692307692
2,chandigarh,S106,nfhs4s_rural,0
2,chandigarh,S107,nfhs4s_rural,7.692307692307692
2,chandigarh,S14,nfhs4s_rural,63.33333333333333
2,chandigarh,S16,nfhs4s_rural,30
2,chandigarh,S20,nfhs4s_rural,0
2,chandigarh,S20_rev,nfhs4s_rural,100
2,chandigarh,S128,nfhs4s_rural,0
2,chandigarh,S130,nfhs4s_rural,0
2,chandigarh,S15,nfhs4s_rural,66.66666666666667
2,chandigarh,S17,nfhs4s_rural,11.111111111111112
2,chandigarh,S87,nfhs4s_rural,55.55555555555556
2,chandigarh,S89,nfhs4s_rural,11.111111111111112
2,chandigarh,S129,nfhs4s_rural,66.66666666666667
2,chandigarh,S131,nfhs4s_rural,88.8888888888889
2,chandigarh,S102,nfhs4s_rural,0
2,chandigarh,S103,nfhs4s_rural,0
2,chandigarh,S104,nfhs4s_rural,0
2,chandigarh,S108,nfhs4s_rural,11.111111111111112
2,chandigarh,S109,nfhs4s_rural,11.111111111111112
2,chandigarh,S110,nfhs4s_rural,11.111111111111112
2,chandigarh,S81,nfhs4s_rural,50
2,chandigarh,S82,nfhs4s_rural,0
2,chandigarh,S83,nfhs4s_rural,25
2,chandigarh,S84,nfhs4s_rural,12.5
2,chandigarh,S85,nfhs4s_rural,12.5
2,chandigarh,S92,nfhs4s_rural,100
2,chandigarh,S07,nfhs4s_rural,99.99999999999999
2,chandigarh,S08,nfhs4s_rural,99.99999999999999
2,chandigarh,S09,nfhs4s_rural,36.79245283018868
2,chandigarh,S10,nfhs4s_rural,71.42857142857143
2,chandigarh,S12,nfhs4s_rural,9.5238095238095255
2,chhattisgarh,S86,nfhs4s_rural,29.633222321116275
2,chhattisgarh,S88,nfhs4s_rural,7.756251435308098
2,chhattisgarh,S99,nfhs4s_rural,3.5082016324701786
2,chhattisgarh,S100,nfhs4s_rural,2.5031403504051095
2,chhattisgarh,S101,nfhs4s_rural,6.1629430583585645
2,chhattisgarh,S105,nfhs4s_rural,8.955806466753428
2,chhattisgarh,S106,nfhs4s_rural,2.75493077800795
2,chhattisgarh,S107,nfhs4s_rural,11.628500130468735
2,chhattisgarh,S14,nfhs4s_rural,61.32439567812349
2,chhattisgarh,S16,nfhs4s_rural,20.05974150453604
2,chhattisgarh,S20,nfhs4s_rural,31.747143958255897
2,chhattisgarh,S20_rev,nfhs4s_rural,68.25285604174411
2,chhattisgarh,S128,nfhs4s_rural,24.397057379609972
2,chhattisgarh,S130,nfhs4s_rural,6.177095165882419
2,chhattisgarh,S15,nfhs4s_rural,83.11190457209918
2,chhattisgarh,S17,nfhs4s_rural,29.51957385946574
2,chhattisgarh,S87,nfhs4s_rural,25.195724162877852
2,chhattisgarh,S89,nfhs4s_rural,6.828397770652916
2,chhattisgarh,S129,nfhs4s_rural,56.192604583370645
2,chhattisgarh,S131,nfhs4s_rural,52.86885193716186
2,chhattisgarh,S102,nfhs4s_rural,5.310090592979715
2,chhattisgarh,S103,nfhs4s_rural,3.6759381406758087
2,chhattisgarh,S104,nfhs4s_rural,9.380298216149448
2,chhattisgarh,S108,nfhs4s_rural,11.30820104862538
2,chhattisgarh,S109,nfhs4s_rural,2.3580399940024757
2,chhattisgarh,S110,nfhs4s_rural,12.634058925945618
2,chhattisgarh,S81,nfhs4s_rural,39.13222601042047
2,chhattisgarh,S82,nfhs4s_rural,23.807251728344962
2,chhattisgarh,S83,nfhs4s_rural,16.91387716513736
2,chhattisgarh,S84,nfhs4s_rural,39.55999820847745
2,chhattisgarh,S85,nfhs4s_rural,2.9371868386026456
2,chhattisgarh,S92,nfhs4s_rural,41.06979404901807
2,chhattisgarh,S07,nfhs4s_rural,95.38289453126364
2,chhattisgarh,S08,nfhs4s_rural,89.35409719769729
2,chhattisgarh,S09,nfhs4s_rural,25.214728126718722
2,chhattisgarh,S10,nfhs4s_rural,7.5614725542974295
2,chhattisgarh,S12,nfhs4s_rural,71.93534239549362
2,daman and diu,S86,nfhs4s_rural,33.70088580065333
2,daman and diu,S88,nfhs4s_rural,11.430672249599638
2,daman and diu,S99,nfhs4s_rural,3.0392298677352327
2,daman and diu,S100,nfhs4s_rural,1.7892299096970856
2,daman and diu,S101,nfhs4s_rural,4.828459777432318
2,daman and diu,S105,nfhs4s_rural,6.503122838692267
2,daman and diu,S106,nfhs4s_rural,2.127109187060622
2,daman and diu,S107,nfhs4s_rural,9.590233681264808
2,daman and diu,S14,nfhs4s_rural,53.29036407590796
2,daman and diu,S16,nfhs4s_rural,24.462635685628562
2,daman and diu,S20,nfhs4s_rural,21.26251898466008
2,daman and diu,S20_rev,nfhs4s_rural,78.73748101533992
2,daman and diu,S128,nfhs4s_rural,1.947078639404675
2,daman and diu,S130,nfhs4s_rural,0.06621366593176689
2,daman and diu,S15,nfhs4s_rural,73.3414688570403
2,daman and diu,S17,nfhs4s_rural,36.009134877638125
2,daman and diu,S87,nfhs4s_rural,19.91027300346222
2,daman and diu,S89,nfhs4s_rural,17.367488327572378
2,daman and diu,S129,nfhs4s_rural,45.570075975952726
2,daman and diu,S131,nfhs4s_rural,35.790885098467975
2,daman and diu,S102,nfhs4s_rural,3.5706153864355596
2,daman and diu,S103,nfhs4s_rural,7.063817538885979
2,daman and diu,S104,nfhs4s_rural,10.634432925321539
2,daman and diu,S108,nfhs4s_rural,7.406013951205873
2,daman and diu,S109,nfhs4s_rural,2.4322100674105855
2,daman and diu,S110,nfhs4s_rural,8.390484167414074
2,daman and diu,S81,nfhs4s_rural,42.905585375099506
2,daman and diu,S82,nfhs4s_rural,31.026567353504
2,daman and diu,S83,nfhs4s_rural,20.021498442417908
2,daman and diu,S84,nfhs4s_rural,43.72547166183754
2,daman and diu,S85,nfhs4s_rural,2.335530045850913
2,daman and diu,S92,nfhs4s_rural,86.29611508841263
2,daman and diu,S07,nfhs4s_rural,96.49111233592241
2,daman and diu,S08,nfhs4s_rural,89.67054851041156
2,daman and diu,S09,nfhs4s_rural,23.817798618310203
2,daman and diu,S10,nfhs4s_rural,32.569356723179396
2,daman and diu,S12,nfhs4s_rural,21.33292715914307
2,delhi,S86,nfhs4s_rural,14.398304196149425
2,delhi,S88,nfhs4s_rural,29.191052723946818
2,delhi,S99,nfhs4s_rural,0
2,delhi,S100,nfhs4s_rural,2.276573647444
2,delhi,S101,nfhs4s_rural,2.276573647444
2,delhi,S105,nfhs4s_rural,0
2,delhi,S106,nfhs4s_rural,0
2,delhi,S107,nfhs4s_rural,0
2,delhi,S14,nfhs4s_rural,85.11198940625013
2,delhi,S16,nfhs4s_rural,60.01178095737061
2,delhi,S20,nfhs4s_rural,46.836305621518875
2,delhi,S20_rev,nfhs4s_rural,53.16369437848113
2,delhi,S128,nfhs4s_rural,1.926935440348826
2,delhi,S130,nfhs4s_rural,0
2,delhi,S15,nfhs4s_rural,99.99999999999999
2,delhi,S17,nfhs4s_rural,92.11830621670275
2,delhi,S87,nfhs4s_rural,0
2,delhi,S89,nfhs4s_rural,90.00208632653181
2,delhi,S129,nfhs4s_rural,45.648816577874
2,delhi,S131,nfhs4s_rural,15.212744928570402
2,delhi,S102,nfhs4s_rural,0
2,delhi,S103,nfhs4s_rural,35.00312948979773
2,delhi,S104,nfhs4s_rural,35.00312948979773
2,delhi,S108,nfhs4s_rural,0
2,delhi,S109,nfhs4s_rural,0
2,delhi,S110,nfhs4s_rural,35.00312948979773
2,delhi,S81,nfhs4s_rural,25.10098416270732
2,delhi,S82,nfhs4s_rural,0.633469841140554
2,delhi,S83,nfhs4s_rural,1.266939682281108
2,delhi,S84,nfhs4s_rural,1.266939682281108
2,delhi,S85,nfhs4s_rural,0.633469841140554
2,delhi,S92,nfhs4s_rural,88.20320031236888
2,delhi,S07,nfhs4s_rural,100
2,delhi,S08,nfhs4s_rural,100
2,delhi,S09,nfhs4s_rural,88.26817003647514
2,delhi,S10,nfhs4s_rural,80.80277516971809
2,delhi,S12,nfhs4s_rural,15.601656011320609
2,goa,S86,nfhs4s_rural,22.163112133888458
2,goa,S88,nfhs4s_rural,28.523220852851654
2,goa,S99,nfhs4s_rural,4.253919813852114
2,goa,S100,nfhs4s_rural,5.996081698613345
2,goa,S101,nfhs4s_rural,11.915913496820886
2,goa,S105,nfhs4s_rural,7.472010176916228
2,goa,S106,nfhs4s_rural,2.493661259783162
2,goa,S107,nfhs4s_rural,12.968638188843617
2,goa,S14,nfhs4s_rural,90.80821641261545
2,goa,S16,nfhs4s_rural,57.670382077164064
2,goa,S20,nfhs4s_rural,13.79294440123546
2,goa,S20_rev,nfhs4s_rural,86.20705559876455
2,goa,S128,nfhs4s_rural,2.329884531984206
2,goa,S130,nfhs4s_rural,4.3883328211082935
2,goa,S15,nfhs4s_rural,96.63627706009086
2,goa,S17,nfhs4s_rural,63.937369913467975
2,goa,S87,nfhs4s_rural,14.738533473587479
2,goa,S89,nfhs4s_rural,28.18047878181603
2,goa,S129,nfhs4s_rural,18.60185679267974
2,goa,S131,nfhs4s_rural,36.99229395029342
2,goa,S102,nfhs4s_rural,6.914725274855828
2,goa,S103,nfhs4s_rural,6.315122634827822
2,goa,S104,nfhs4s_rural,13.97934625958482
2,goa,S108,nfhs4s_rural,15.865566893168708
2,goa,S109,nfhs4s_rural,4.192666192354138
2,goa,S110,nfhs4s_rural,19.241551381696294
2,goa,S81,nfhs4s_rural,24.18336687899942
2,goa,S82,nfhs4s_rural,11.243898184959074
2,goa,S83,nfhs4s_rural,5.846274080678583
2,goa,S84,nfhs4s_rural,21.438528321082664
2,goa,S85,nfhs4s_rural,1.8327703952639136
2,goa,S92,nfhs4s_rural,40.6152929069467
2,goa,S07,nfhs4s_rural,99.89369533727483
2,goa,S08,nfhs4s_rural,94.55038447167524
2,goa,S09,nfhs4s_rural,82.51071492763676
2,goa,S10,nfhs4s_rural,72.21774107574717
2,goa,S12,nfhs4s_rural,11.434439909060403
2,gujarat,S86,nfhs4s_rural,34.311079936434325
2,gujarat,S88,nfhs4s_rural,15.312033122057207
2,gujarat,S99,nfhs4s_rural,3.173636624498343
2,gujarat,S100,nfhs4s_rural,2.502316359395402
2,gujarat,S101,nfhs4s_rural,6.007633876269984
2,gujarat,S105,nfhs4s_rural,8.897732821644839
2,gujarat,S106,nfhs4s_rural,3.243483187132909
2,gujarat,S107,nfhs4s_rural,12.3828656747266
2,gujarat,S14,nfhs4s_rural,64.75417081781745
2,gujarat,S16,nfhs4s_rural,23.07964589558134
2,gujarat,S20,nfhs4s_rural,28.13111910882145
2,gujarat,S20_rev,nfhs4s_rural,71.86888089117855
2,gujarat,S128,nfhs4s_rural,9.096202047502073
2,gujarat,S130,nfhs4s_rural,0.3758796017987142
2,gujarat,S15,nfhs4s_rural,86.62839295525177
2,gujarat,S17,nfhs4s_rural,33.82911977072118
2,gujarat,S87,nfhs4s_rural,29.634001616579802
2,gujarat,S89,nfhs4s_rural,14.37214127642587
2,gujarat,S129,nfhs4s_rural,56.229098312798
2,gujarat,S131,nfhs4s_rural,11.442605246396509
2,gujarat,S102,nfhs4s_rural,4.258733697550849
2,gujarat,S103,nfhs4s_rural,3.2709710869712296
2,gujarat,S104,nfhs4s_rural,7.943230112008738
2,gujarat,S108,nfhs4s_rural,12.707841904675554
2,gujarat,S109,nfhs4s_rural,3.989582771927378
2,gujarat,S110,nfhs4s_rural,15.693220672775746
2,gujarat,S81,nfhs4s_rural,43.0124866095347
2,gujarat,S82,nfhs4s_rural,28.411505109339807
2,gujarat,S83,nfhs4s_rural,19.267354372995122
2,gujarat,S84,nfhs4s_rural,44.15235254851503
2,gujarat,S85,nfhs4s_rural,1.530720436226974
2,gujarat,S92,nfhs4s_rural,64.3427567398262
2,gujarat,S07,nfhs4s_rural,94.29965039989821
2,gujarat,S08,nfhs4s_rural,93.14960958016776
2,gujarat,S09,nfhs4s_rural,46.44148694226698
2,gujarat,S10,nfhs4s_rural,26.955107969855497
2,gujarat,S12,nfhs4s_rural,23.597981497493954
2,haryana,S86,nfhs4s_rural,18.08859796746859
2,haryana,S88,nfhs4s_rural,18.682641941089457
2,haryana,S99,nfhs4s_rural,3.251686601602649
2,haryana,S100,nfhs4s_rural,1.517786915685438
2,haryana,S101,nfhs4s_rural,5.240690937039978
2,haryana,S105,nfhs4s_rural,8.646426007788316
2,haryana,S106,nfhs4s_rural,1.9150901687550772
2,haryana,S107,nfhs4s_rural,14.053651123257271
2,haryana,S14,nfhs4s_rural,72.07602691209918
2,haryana,S16,nfhs4s_rural,39.70147555280448
2,haryana,S20,nfhs4s_rural,39.81690262535456
2,haryana,S20_rev,nfhs4s_rural,60.18309737464544
2,haryana,S128,nfhs4s_rural,1.5865266480989553
2,haryana,S130,nfhs4s_rural,0.04940262703257223
2,haryana,S15,nfhs4s_rural,88.89018907333566
2,haryana,S17,nfhs4s_rural,58.41724245316555
2,haryana,S87,nfhs4s_rural,12.908705992518572
2,haryana,S89,nfhs4s_rural,19.262353932047112
2,haryana,S129,nfhs4s_rural,39.64960762208188
2,haryana,S131,nfhs4s_rural,24.145295090854216
2,haryana,S102,nfhs4s_rural,4.4479636981227495
2,haryana,S103,nfhs4s_rural,2.315415971334008
2,haryana,S104,nfhs4s_rural,7.059083413285856
2,haryana,S108,nfhs4s_rural,18.204101177913028
2,haryana,S109,nfhs4s_rural,2.990503646755623
2,haryana,S110,nfhs4s_rural,21.687616126682876
2,haryana,S81,nfhs4s_rural,34.11245171699773
2,haryana,S82,nfhs4s_rural,21.376820000938995
2,haryana,S83,nfhs4s_rural,14.073508322034458
2,haryana,S84,nfhs4s_rural,29.772742376963528
2,haryana,S85,nfhs4s_rural,2.8278958813518895
2,haryana,S92,nfhs4s_rural,72.91116042706186
2,haryana,S07,nfhs4s_rural,98.38370246454681
2,haryana,S08,nfhs4s_rural,97.41575733949483
2,haryana,S09,nfhs4s_rural,78.54290640487218
2,haryana,S10,nfhs4s_rural,28.937752759519658
2,haryana,S12,nfhs4s_rural,9.294359511104734
2,himachal pradesh,S86,nfhs4s_rural,16.6339620149918
2,himachal pradesh,S88,nfhs4s_rural,27.582728255177486
2,himachal pradesh,S99,nfhs4s_rural,3.1739698886363508
2,himachal pradesh,S100,nfhs4s_rural,3.0341868535561067
2,himachal pradesh,S101,nfhs4s_rural,6.825754603104311
2,himachal pradesh,S105,nfhs4s_rural,11.304426802838224
2,himachal pradesh,S106,nfhs4s_rural,3.7332674118454876
2,himachal pradesh,S107,nfhs4s_rural,15.788366084482542
2,himachal pradesh,S14,nfhs4s_rural,87.77434346975018
2,himachal pradesh,S16,nfhs4s_rural,57.92462851264166
2,himachal pradesh,S20,nfhs4s_rural,36.24045998465762
2,himachal pradesh,S20_rev,nfhs4s_rural,63.75954001534239
2,himachal pradesh,S128,nfhs4s_rural,0.4724388703777357
2,himachal pradesh,S130,nfhs4s_rural,0.25780981020702026
2,himachal pradesh,S15,nfhs4s_rural,96.40545433549363
2,himachal pradesh,S17,nfhs4s_rural,70.64518617913059
2,himachal pradesh,S87,nfhs4s_rural,17.91035777596931
2,himachal pradesh,S89,nfhs4s_rural,21.004161561461856
2,himachal pradesh,S129,nfhs4s_rural,41.62431051069837
2,himachal pradesh,S131,nfhs4s_rural,40.23010563418756
2,himachal pradesh,S102,nfhs4s_rural,4.524359504981399
2,himachal pradesh,S103,nfhs4s_rural,2.5822937909132757
2,himachal pradesh,S104,nfhs4s_rural,7.342249083733009
2,himachal pradesh,S108,nfhs4s_rural,22.44958767240413
2,himachal pradesh,S109,nfhs4s_rural,5.504537877078075
2,himachal pradesh,S110,nfhs4s_rural,25.836531507218787
2,himachal pradesh,S81,nfhs4s_rural,27.17472167375181
2,himachal pradesh,S82,nfhs4s_rural,13.358414652480622
2,himachal pradesh,S83,nfhs4s_rural,8.040886906397192
2,himachal pradesh,S84,nfhs4s_rural,21.779999094091913
2,himachal pradesh,S85,nfhs4s_rural,1.8809448402614257
2,himachal pradesh,S92,nfhs4s_rural,53.35380299569523
2,himachal pradesh,S07,nfhs4s_rural,99.54083485717092
2,himachal pradesh,S08,nfhs4s_rural,94.85588325218936
2,himachal pradesh,S09,nfhs4s_rural,72.00507734437234
2,himachal pradesh,S10,nfhs4s_rural,30.063607716160977
2,himachal pradesh,S12,nfhs4s_rural,26.886336986720387
2,jammu and kashmir,S86,nfhs4s_rural,14.094623550955918
2,jammu and kashmir,S88,nfhs4s_rural,24.29590378980314
2,jammu and kashmir,S99,nfhs4s_rural,3.0560000709468067
2,jammu and kashmir,S100,nfhs4s_rural,1.8304209482890224
2,jammu and kashmir,S101,nfhs4s_rural,5.799553148262015
2,jammu and kashmir,S105,nfhs4s_rural,10.432068649489487
2,jammu and kashmir,S106,nfhs4s_rural,3.556196568035846
2,jammu and kashmir,S107,nfhs4s_rural,17.020758588646355
2,jammu and kashmir,S14,nfhs4s_rural,65.40053300115527
2,jammu and kashmir,S16,nfhs4s_rural,31.862484174164653
2,jammu and kashmir,S20,nfhs4s_rural,21.739572728211915
2,jammu and kashmir,S20_rev,nfhs4s_rural,78.26042727178809
2,jammu and kashmir,S128,nfhs4s_rural,3.3271070686163133
2,jammu and kashmir,S130,nfhs4s_rural,0.06651366158808629
2,jammu and kashmir,S15,nfhs4s_rural,86.46865976487994
2,jammu and kashmir,S17,nfhs4s_rural,45.305609294641016
2,jammu and kashmir,S87,nfhs4s_rural,13.623926886433079
2,jammu and kashmir,S89,nfhs4s_rural,15.786538719536052
2,jammu and kashmir,S129,nfhs4s_rural,39.99874521700526
2,jammu and kashmir,S131,nfhs4s_rural,10.90561165736811
2,jammu and kashmir,S102,nfhs4s_rural,3.2147657619500483
2,jammu and kashmir,S103,nfhs4s_rural,1.8128623683893612
2,jammu and kashmir,S104,nfhs4s_rural,6.964209600643262
2,jammu and kashmir,S108,nfhs4s_rural,12.958473600540255
2,jammu and kashmir,S109,nfhs4s_rural,3.1387853080212156
2,jammu and kashmir,S110,nfhs4s_rural,16.51827781784209
2,jammu and kashmir,S81,nfhs4s_rural,28.67896497403825
2,jammu and kashmir,S82,nfhs4s_rural,11.003613713566555
2,jammu and kashmir,S83,nfhs4s_rural,12.084515035367753
2,jammu and kashmir,S84,nfhs4s_rural,16.46346637466327
2,jammu and kashmir,S85,nfhs4s_rural,4.976968418990324
2,jammu and kashmir,S92,nfhs4s_rural,54.90929054296089
2,jammu and kashmir,S07,nfhs4s_rural,96.21166092811367
2,jammu and kashmir,S08,nfhs4s_rural,85.23410793182701
2,jammu and kashmir,S09,nfhs4s_rural,55.00727257631669
2,jammu and kashmir,S10,nfhs4s_rural,41.301785958804324
2,jammu and kashmir,S12,nfhs4s_rural,3.4885142348294216
2,jharkhand,S86,nfhs4s_rural,35.37712888748683
2,jharkhand,S88,nfhs4s_rural,5.8183547632642645
2,jharkhand,S99,nfhs4s_rural,3.23353873118444
2,jharkhand,S100,nfhs4s_rural,1.6624738635803846
2,jharkhand,S101,nfhs4s_rural,5.1183753957697
2,jharkhand,S105,nfhs4s_rural,7.501396550975291
2,jharkhand,S106,nfhs4s_rural,2.960500533126138
2,jharkhand,S107,nfhs4s_rural,10.662703546037475
2,jharkhand,S14,nfhs4s_rural,51.4482970938184
2,jharkhand,S16,nfhs4s_rural,20.17784266370229
2,jharkhand,S20,nfhs4s_rural,22.291457896526627
2,jharkhand,S20_rev,nfhs4s_rural,77.70854210347338
2,jharkhand,S128,nfhs4s_rural,6.710940059144123
2,jharkhand,S130,nfhs4s_rural,5.461345926302299
2,jharkhand,S15,nfhs4s_rural,75.91025438160992
2,jharkhand,S17,nfhs4s_rural,32.93827867260429
2,jharkhand,S87,nfhs4s_rural,25.64227125959825
2,jharkhand,S89,nfhs4s_rural,7.503142076568844
2,jharkhand,S129,nfhs4s_rural,50.3153557861492
2,jharkhand,S131,nfhs4s_rural,41.96687461049112
2,jharkhand,S102,nfhs4s_rural,4.5539729916230085
2,jharkhand,S103,nfhs4s_rural,3.2414483940636556
2,jharkhand,S104,nfhs4s_rural,9.354875910720338
2,jharkhand,S108,nfhs4s_rural,10.959116379981467
2,jharkhand,S109,nfhs4s_rural,3.1722854472818667
2,jharkhand,S110,nfhs4s_rural,13.415647430270605
2,jharkhand,S81,nfhs4s_rural,47.999427081716426
2,jharkhand,S82,nfhs4s_rural,29.454043275642878
2,jharkhand,S83,nfhs4s_rural,21.95901315923652
2,jharkhand,S84,nfhs4s_rural,49.78132139851673
2,jharkhand,S85,nfhs4s_rural,1.474892563887455
2,jharkhand,S92,nfhs4s_rural,71.44573523134386
2,jharkhand,S07,nfhs4s_rural,75.853350124188
2,jharkhand,S08,nfhs4s_rural,74.06557700129208
2,jharkhand,S09,nfhs4s_rural,13.282122962343648
2,jharkhand,S10,nfhs4s_rural,6.308522626173782
2,jharkhand,S12,nfhs4s_rural,13.267470126352793
2,karnataka,S86,nfhs4s_rural,24.2827306713473
2,karnataka,S88,nfhs4s_rural,16.601233894070983
2,karnataka,S99,nfhs4s_rural,3.2214611360594363
2,karnataka,S100,nfhs4s_rural,2.339953119096392
2,karnataka,S101,nfhs4s_rural,5.955821222887959
2,karnataka,S105,nfhs4s_rural,9.164463224537938
2,karnataka,S106,nfhs4s_rural,3.0798649082313205
2,karnataka,S107,nfhs4s_rural,12.591535371652594
2,karnataka,S14,nfhs4s_rural,63.84373788289505
2,karnataka,S16,nfhs4s_rural,35.11212337933402
2,karnataka,S20,nfhs4s_rural,31.475938982772433
2,karnataka,S20_rev,nfhs4s_rural,68.52406101722755
2,karnataka,S128,nfhs4s_rural,5.0089161404653435
2,karnataka,S130,nfhs4s_rural,0.5320253791788531
2,karnataka,S15,nfhs4s_rural,81.20929295288659
2,karnataka,S17,nfhs4s_rural,45.87434385352221
2,karnataka,S87,nfhs4s_rural,18.380502607445788
2,karnataka,S89,nfhs4s_rural,17.081554685529365
2,karnataka,S129,nfhs4s_rural,34.30426041809741
2,karnataka,S131,nfhs4s_rural,28.545996940862906
2,karnataka,S102,nfhs4s_rural,5.198315378016689
2,karnataka,S103,nfhs4s_rural,2.81351933234182
2,karnataka,S104,nfhs4s_rural,8.860047085102913
2,karnataka,S108,nfhs4s_rural,13.897713818724473
2,karnataka,S109,nfhs4s_rural,4.046356237950844
2,karnataka,S110,nfhs4s_rural,17.185175513726662
2,karnataka,S81,nfhs4s_rural,38.540374176456694
2,karnataka,S82,nfhs4s_rural,26.887672938156843
2,karnataka,S83,nfhs4s_rural,18.760069523307553
2,karnataka,S84,nfhs4s_rural,37.646389156288066
2,karnataka,S85,nfhs4s_rural,2.815206358419373
2,karnataka,S92,nfhs4s_rural,63.40884774231325
2,karnataka,S07,nfhs4s_rural,97.59210301058332
2,karnataka,S08,nfhs4s_rural,93.7083308655833
2,karnataka,S09,nfhs4s_rural,43.242970168285645
2,karnataka,S10,nfhs4s_rural,32.20820385702744
2,karnataka,S12,nfhs4s_rural,32.168132131578275
2,kerala,S86,nfhs4s_rural,10.134017282588607
2,kerala,S88,nfhs4s_rural,31.541017337674187
